point_id,x_a,y_a,x_b,y_b,lon_a,lat_a,lon_b,lat_b,score,inlier
0,206.75,214.25,187.31141662597656,182.6197509765625,42.74045944213867,-73.49192810058594,42.736656188964844,-73.4857406616211,0.999315083026886,True
1,412.75,159.25,370.25,137.25,42.7807731628418,-73.48116302490234,42.772457122802734,-73.47686004638672,0.7410387396812439,False
2,407.25,312.25,339.75,258.25,42.77969741821289,-73.5111083984375,42.76648712158203,-73.50054168701172,0.5881944298744202,True
3,77.25,250.75,71.25,212.75,42.715118408203125,-73.49906921386719,42.71394348144531,-73.49163055419922,0.9963808655738831,True
4,187.75,115.75,180.75,99.25,42.73674011230469,-73.47264862060547,42.73537063598633,-73.46942138671875,0.8848804235458374,True
5,249.75,413.25,201.25,332.25,42.74887466430664,-73.53087615966797,42.739383697509766,-73.51502227783203,0.6665384769439697,True
6,185.25,101.25,180.25,86.75,42.73625183105469,-73.46981048583984,42.73527526855469,-73.46697235107422,0.7462254166603088,True
7,111.75,175.75,107.75,151.25,42.72187042236328,-73.48439025878906,42.72108840942383,-73.47959899902344,0.9943995475769043,True
8,203.75,203.75,186.1636505126953,175.05657958984375,42.739871978759766,-73.48987579345703,42.73643112182617,-73.4842529296875,0.8583762645721436,True
9,56.25,187.25,56.25,159.75,42.71100997924805,-73.48664093017578,42.71100997924805,-73.48126220703125,0.9966413974761963,True
10,217.25,210.25,197.17784118652344,179.94200134277344,42.742515563964844,-73.49114227294922,42.73858642578125,-73.48521423339844,0.994618833065033,True
11,94.75,239.75,87.1478042602539,203.96597290039062,42.718544006347656,-73.49691772460938,42.71705627441406,-73.48991394042969,0.8953446745872498,True
12,473.75,400.75,378.25,319.75,42.79270935058594,-73.52842712402344,42.77402114868164,-73.5125732421875,0.24186846613883972,True
13,343.25,135.25,315.25,117.75,42.767173767089844,-73.4764633178711,42.76169204711914,-73.47303771972656,0.9926084876060486,True
14,331.75,160.75,302.2672424316406,140.34072875976562,42.764923095703125,-73.48146057128906,42.759151458740234,-73.47746276855469,0.36493027210235596,True
15,315.25,409.75,253.83177185058594,328.3475341796875,42.76169204711914,-73.53018951416016,42.749671936035156,-73.5142593383789,0.7251039147377014,True
16,249.75,122.75,235.25,105.75,42.74887466430664,-73.4740219116211,42.746036529541016,-73.47069549560547,0.8015742301940918,True
17,88.75,249.75,81.25,211.25,42.717369079589844,-73.4988784790039,42.71590042114258,-73.49134063720703,0.9977110624313354,True
18,81.25,237.75,75.22322082519531,202.1294403076172,42.71590042114258,-73.49652862548828,42.7147216796875,-73.48955535888672,0.9018028974533081,True
19,93.25,348.25,78.75,287.75,42.7182502746582,-73.51815032958984,42.71541213989258,-73.50630950927734,0.6708366274833679,True
20,97.75,124.25,97.25,104.75,42.71913146972656,-73.47431182861328,42.719032287597656,-73.47049713134766,0.5701851844787598,True
21,355.25,65.75,340.25,55.25,42.7695198059082,-73.4628677368164,42.76658630371094,-73.46080780029297,0.4308280944824219,False
22,231.75,39.25,230.25,29.75,42.74535369873047,-73.45767974853516,42.745059967041016,-73.45581817626953,0.9151971936225891,True
23,347.75,8.75,341.75,3.75,42.76805114746094,-73.45170593261719,42.76688003540039,-73.45072937011719,0.8828038573265076,True
24,227.25,142.75,212.75,123.25,42.74447250366211,-73.47793579101562,42.741634368896484,-73.47412109375,0.8627933859825134,True
25,237.25,26.25,238.25,17.75,42.746429443359375,-73.45513153076172,42.74662399291992,-73.4534683227539,0.4043329060077667,True
26,282.25,113.75,265.2135925292969,98.94610595703125,42.75523376464844,-73.47225952148438,42.75189971923828,-73.4693603515625,0.9982098937034607,True
27,189.25,201.25,174.25,171.25,42.73703384399414,-73.4893798828125,42.734100341796875,-73.48351287841797,0.4360305368900299,True
28,38.25,200.25,38.75,170.75,42.70748519897461,-73.48918914794922,42.707584381103516,-73.48341369628906,0.8277954459190369,True
29,193.25,248.75,171.25,210.25,42.73781967163086,-73.4986801147461,42.73351287841797,-73.49114227294922,0.28704190254211426,True
30,413.75,325.25,342.75,267.25,42.780967712402344,-73.5136489868164,42.76707458496094,-73.5022964477539,0.626376211643219,True
31,403.75,391.75,325.25,315.25,42.77901077270508,-73.52666473388672,42.763648986816406,-73.5116958618164,0.7950916290283203,True
32,24.75,46.25,33.25,32.75,42.7048454284668,-73.45904541015625,42.70650863647461,-73.45640563964844,0.4862234592437744,True
33,78.75,283.25,69.25,239.25,42.71541213989258,-73.50543212890625,42.71355056762695,-73.49681854248047,0.640996515750885,False
34,477.75,138.25,428.25,122.25,42.79349136352539,-73.47705078125,42.78380584716797,-73.47392272949219,0.46731987595558167,True
35,228.75,190.75,209.25,163.25,42.74476623535156,-73.4873275756836,42.74094772338867,-73.48194885253906,0.5925205945968628,True
36,195.25,230.25,175.75,196.25,42.73820877075195,-73.49505615234375,42.73439407348633,-73.4884033203125,0.9985655546188354,True
37,31.75,468.75,22.25,373.25,42.706214904785156,-73.54173278808594,42.70435333251953,-73.52304077148438,0.5990623235702515,True
38,351.25,155.25,319.84173583984375,135.0828399658203,42.76873779296875,-73.48037719726562,42.76259231567383,-73.47643280029297,0.586510956287384,True
39,104.25,218.75,96.25,186.25,42.720401763916016,-73.49280548095703,42.71883773803711,-73.4864501953125,0.6863920092582703,True
40,297.25,254.75,257.75,214.25,42.75817108154297,-73.4998550415039,42.75043869018555,-73.49192810058594,0.4254468083381653,False
41,251.75,137.25,236.08506774902344,118.61959838867188,42.749267578125,-73.47686004638672,42.74620056152344,-73.47321319580078,0.731654703617096,True
42,30.25,150.75,32.75,128.75,42.7059211730957,-73.47949981689453,42.7064094543457,-73.4751968383789,0.35396429896354675,True
43,421.25,209.25,367.75,179.25,42.78243637084961,-73.49095153808594,42.77196502685547,-73.48507690429688,0.9482267498970032,True
44,363.25,65.75,346.25,57.25,42.771087646484375,-73.4628677368164,42.767757415771484,-73.4612045288086,0.9982638955116272,True
45,98.75,121.75,98.75,102.25,42.71932601928711,-73.47382354736328,42.71932601928711,-73.47000885009766,0.49877113103866577,True
46,214.75,57.75,212.65855407714844,46.808753967285156,42.742027282714844,-73.46129608154297,42.741615295410156,-73.45915985107422,0.678656280040741,True
47,395.25,301.75,331.25,251.25,42.777347564697266,-73.50904846191406,42.76482391357422,-73.4991683959961,0.3340173661708832,True
48,255.25,428.75,204.75,342.25,42.74995040893555,-73.53390502929688,42.74007034301758,-73.51697540283203,0.44726935029029846,True
49,246.25,62.25,239.9435272216797,51.09535217285156,42.74818801879883,-73.4621810913086,42.74695587158203,-73.45999908447266,0.6916934847831726,True
50,41.25,378.75,33.25,309.25,42.708072662353516,-73.52412414550781,42.70650863647461,-73.5105209350586,0.6735501885414124,True
51,213.75,317.25,181.75,264.25,42.74182891845703,-73.5120849609375,42.73556900024414,-73.501708984375,0.3093869388103485,True
52,367.25,297.25,309.75,248.25,42.77186965942383,-73.50817108154297,42.760616302490234,-73.49858093261719,0.6166853904724121,True
53,285.25,295.75,243.75,246.25,42.755821228027344,-73.50787353515625,42.74769973754883,-73.4981918334961,0.2830881178379059,True
54,456.25,22.75,435.25,21.75,42.789283752441406,-73.45445251464844,42.78517532348633,-73.45425415039062,0.34335771203041077,False
55,274.75,143.25,254.79481506347656,123.3281478881836,42.75376892089844,-73.47803497314453,42.74986267089844,-73.47413635253906,0.48204925656318665,True
56,45.75,477.25,35.25,377.75,42.708953857421875,-73.54339599609375,42.7068977355957,-73.52392578125,0.6521422863006592,True
57,416.25,326.75,343.75,270.25,42.781455993652344,-73.51394653320312,42.767269134521484,-73.50288391113281,0.5793745517730713,False
58,299.25,215.25,266.1764221191406,183.84962463378906,42.75856018066406,-73.49212646484375,42.75209045410156,-73.48597717285156,0.9889048933982849,True
59,267.75,73.25,260.8680725097656,60.841896057128906,42.75239562988281,-73.4643325805664,42.75104904174805,-73.46190643310547,0.35565200448036194,False
60,357.25,27.25,346.8050842285156,21.911991119384766,42.76991271972656,-73.45532989501953,42.76786804199219,-73.45428466796875,0.9959167242050171,True
61,314.75,181.75,283.25,157.75,42.761592864990234,-73.48556518554688,42.75543212890625,-73.48087310791016,0.43497103452682495,True
62,188.75,203.75,171.75,174.25,42.7369384765625,-73.48987579345703,42.733612060546875,-73.48410034179688,0.36604323983192444,True
63,468.25,251.25,399.25,211.75,42.79163360595703,-73.4991683959961,42.77812957763672,-73.49143981933594,0.6068418025970459,True
64,150.25,230.75,137.25,196.75,42.72940444946289,-73.49515533447266,42.72686004638672,-73.4885025024414,0.43470466136932373,True
65,424.25,83.25,396.25,73.75,42.783023834228516,-73.46629333496094,42.77754211425781,-73.46443176269531,0.9966183304786682,True
66,30.25,466.25,21.25,370.75,42.7059211730957,-73.54124450683594,42.704158782958984,-73.52255249023438,0.5196265578269958,True
67,114.75,351.25,97.25,289.75,42.72245788574219,-73.51873779296875,42.719032287597656,-73.50670623779297,0.9987391233444214,True
68,191.25,251.75,169.6518096923828,212.92877197265625,42.7374267578125,-73.499267578125,42.73320007324219,-73.49166870117188,0.8052881360054016,True
69,387.25,52.75,369.75,45.25,42.77578353881836,-73.46031951904297,42.77235794067383,-73.45885467529297,0.9969385862350464,True
70,395.25,93.75,368.25,82.25,42.777347564697266,-73.46834564208984,42.772064208984375,-73.46609497070312,0.9818558096885681,True
71,103.25,43.75,109.25,30.75,42.72020721435547,-73.45855712890625,42.721378326416016,-73.45601654052734,0.41223040223121643,True
72,428.75,167.25,382.75,145.75,42.783905029296875,-73.48272705078125,42.77490234375,-73.47852325439453,0.9895990490913391,True
73,384.25,352.75,315.74981689453125,288.2093811035156,42.77519607543945,-73.51903533935547,42.76179122924805,-73.50640106201172,0.241452157497406,True
74,205.75,138.25,193.25,119.75,42.740264892578125,-73.47705078125,42.73781967163086,-73.47343444824219,0.5848466753959656,True
75,229.25,39.25,228.0155792236328,29.778688430786133,42.7448616027832,-73.45767974853516,42.74462127685547,-73.45582580566406,0.3480346202850342,True
76,282.25,448.75,224.75,353.75,42.75523376464844,-73.5378189086914,42.74398422241211,-73.51922607421875,0.5661993026733398,False
77,139.75,232.25,127.75,198.25,42.72734832763672,-73.49545288085938,42.724998474121094,-73.4887924194336,0.9142383337020874,True
